,id,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
3916,4585,5,0,111,15,1,0,0,1,2.0,30.0,37,0.0
3917,8222,10,0,91,4,1,0,1,1,2.0,10.0,2,0.0
3918,581,5,0,91,15,1,0,0,1,1.0,50.0,37,0.0
3919,4712,6,0,40,15,1,0,0,1,5.0,20.0,37,0.0
3920,12515,0,0,91,15,1,0,0,1,0.0,50.0,13,0.0
3921,3889,6,5,123,15,1,0,0,1,10.0,300.0,10,0.0
3922,611,2,5,123,15,1,0,0,1,5.0,500.0,13,0.0
3923,3904,14,5,25,15,1,0,0,1,3.0,500.0,37,0.0
3924,8468,0,0,72,15,1,0,1,1,0.0,900.0,13,0.0
3925,14849,13,0,309,15,1,0,0,1,1.0,20.0,37,0.0
3926,3636,5,5,258,15,1,0,0,1,3.0,100.0,37,0.0
3927,10829,0,3,205,15,1,0,1,1,0.0,50.0,13,0.0
3928,11771,5,0,249,4,1,0,1,1,1.0,10.0,2,0.0
3929,3698,2,0,249,4,0,0,1,1,3.0,10.0,2,0.0
3930,7770,10,3,44,15,1,0,1,1,,1000.0,13,0.0
3931,3850,1,0,91,15,1,0,0,1,5.0,400.0,37,0.0
3932,12895,13,5,281,15,1,0,1,1,,1160.0,13,0.0
3933,4507,1,0,249,4,1,0,0,1,2.0,10.0,2,0.0
3934,5191,13,5,123,15,1,0,0,1,2.0,500.0,37,0.0
3935,2976,2,9,237,5,1,0,1,1,3.0,5000.0,29,1.0
3936,9929,2,9,197,5,1,0,0,1,5.0,10.0,29,0.0
3937,1823,2,5,317,15,1,0,0,1,1.0,500.0,37,0.0
3938,5070,5,5,58,15,1,0,0,3,,500.0,13,0.0
3939,13158,1,0,249,4,1,0,0,1,3.0,10.0,2,0.0
3940,968,13,5,96,15,0,0,1,1,,300.0,36,0.0
3941,9994,2,0,72,4,1,0,0,1,1.0,10.0,2,0.0
3942,3980,13,5,55,15,1,0,0,1,,2000.0,36,0.0
3943,12799,5,5,123,15,1,0,0,1,2.0,50.0,13,0.0
3944,4193,10,0,72,4,0,0,1,1,3.0,10.0,2,0.0
3945,14474,5,0,72,4,1,0,0,1,2.0,12.0,2,0.0
3946,11760,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
3947,13237,5,5,123,15,0,0,0,1,,600.0,37,0.0
3948,6256,13,5,73,15,1,0,0,1,5.0,2000.0,13,0.0
3949,1948,2,0,72,4,0,0,1,1,1.0,15.0,2,0.0
3950,9787,11,5,269,15,1,0,0,1,4.0,360.0,13,0.0
3951,4543,15,9,95,5,1,0,0,1,2.0,1053.0585,29,1.0
3952,13480,1,5,61,15,5,0,1,1,,100.0,13,0.0
3953,6541,14,5,269,15,1,0,0,1,2.0,500.0,37,0.0
3954,6111,2,0,146,4,1,0,1,1,2.0,10.0,2,0.0
3955,278,2,11,165,15,1,0,0,1,3.0,400.0,13,0.0
3956,5583,13,5,233,15,1,0,0,1,5.0,1000.0,37,0.0
3957,2890,13,5,317,15,1,0,1,1,3.0,158.0,13,0.0
3958,3555,15,0,304,15,1,0,0,1,2.0,50.0,13,0.0
3959,6885,10,11,165,5,1,0,1,1,2.0,10.0,22,0.0
3960,6897,2,0,249,4,0,0,1,1,20.0,90.0,2,0.0
3961,854,5,5,58,15,1,0,1,1,2.0,1000.0,13,0.0
3962,12535,2,0,129,4,1,0,1,1,5.0,30.0,2,0.0
3963,3991,10,0,91,4,0,0,0,1,5.0,30.0,2,0.0
3964,6427,10,0,91,4,1,0,1,1,5.0,60.0,2,0.0
3965,6422,13,10,282,15,1,0,0,1,3.0,1000.0,13,0.0
3966,8999,0,5,281,15,1,0,1,1,,500.0,13,0.0
3967,4548,13,5,67,15,1,0,0,1,10.0,4167.0,36,0.0
3968,7546,2,0,249,4,1,0,1,1,2.0,10.0,2,0.0
3969,8004,2,8,141,15,1,0,1,1,,500.0,37,1.0
3970,2157,2,5,123,15,1,0,0,1,3.0,500.0,13,0.0
3971,10035,2,0,91,15,1,0,0,1,13.0,10.0,13,0.0
3972,12704,15,5,317,15,1,0,0,1,1.0,1000.0,37,0.0
3973,1997,5,5,73,15,1,0,0,1,2.0,500.0,37,0.0
3974,6006,13,0,309,4,1,0,1,3,4.0,50.0,2,0.0
3975,8384,13,5,317,15,1,0,0,1,1.0,500.0,13,0.0
3976,4421,0,0,249,4,0,0,0,1,4.0,10.0,2,0.0
3977,13155,5,11,165,5,1,0,0,3,10.0,20.0,22,0.0
3978,10692,5,0,72,4,0,0,1,1,5.0,10.0,2,0.0
3979,14645,5,5,96,15,1,0,0,3,,300.0,13,0.0
3980,4486,11,0,72,4,1,0,1,1,2.0,10.0,2,0.0
3981,8779,0,3,44,15,1,0,1,1,,8000.0,13,1.0
3982,5320,2,0,72,4,0,0,1,1,2.0,10.0,2,0.0
3983,8068,11,11,165,15,0,0,0,1,5.0,10.0,13,0.0
3984,1782,11,0,72,4,1,0,1,1,4.0,50.0,2,0.0
3985,3765,5,11,165,5,1,0,0,1,6.0,10.0,22,0.0
3986,3035,11,5,58,15,0,0,1,1,,10060.0,37,0.0
3987,1745,5,3,341,5,1,0,1,1,10.0,200.0,29,0.0
3988,4647,13,5,123,15,0,0,0,1,,500.0,13,0.0
3989,4626,11,0,72,4,1,0,1,1,1.0,20.0,2,0.0
3990,817,14,0,249,4,1,0,1,1,2.0,20.0,2,0.0
3991,6986,5,0,43,15,1,0,0,1,3.0,100.0,37,0.0
3992,2971,13,0,328,15,1,0,0,1,3.0,100.0,37,0.0
3993,7993,1,5,296,15,1,0,1,1,50.0,1200.0,13,0.0
3994,6644,0,16,210,15,1,0,1,1,,22000.0,13,0.0
3995,7497,5,5,20,15,0,0,1,1,,588.0,13,0.0
3996,8320,11,0,43,15,1,0,0,1,6.0,2000.0,13,0.0
3997,592,13,0,72,4,0,0,1,1,2.0,10.0,2,0.0
3998,14078,2,0,91,15,1,0,0,1,10.0,30.0,37,0.0
3999,14642,2,5,233,15,1,0,0,1,5.0,10.0,13,0.0
4000,8085,14,0,111,4,1,0,0,1,1.0,50.0,2,0.0
4001,10369,6,5,58,15,1,0,0,1,5.0,500.0,13,0.0
4002,13019,1,10,110,5,1,0,0,1,10.0,800.0,22,0.0
4003,14451,0,3,205,15,1,0,1,1,3.0,10.0,13,0.0
4004,6513,13,5,281,15,0,0,1,1,,108.0,13,0.0
4005,2921,13,0,72,15,1,0,1,1,,500.0,37,0.0
4006,14464,2,0,91,4,1,0,0,1,4.0,30.0,2,0.0
4007,10891,10,0,112,4,1,0,0,1,2.0,20.0,2,0.0
4008,14516,2,5,123,15,1,0,0,1,2.0,1000.0,13,0.0
4009,4351,10,11,136,15,1,0,0,1,20.0,100.0,13,0.0
4010,14728,13,11,136,15,1,0,0,1,3.0,50.0,13,0.0
4011,13212,11,3,44,5,1,0,0,1,10.0,50001.0,29,1.0
4012,13106,14,6,138,4,1,0,1,1,5.0,20.0,2,0.0
4013,3562,2,0,40,4,0,0,0,1,7.0,18.0,2,0.0
4014,4065,5,0,72,4,1,0,1,1,3.0,26.0,2,0.0
4015,12250,5,0,72,15,1,0,0,1,2.0,200.0,13,0.0
4016,9035,13,5,123,5,1,0,0,1,2.0,10.0,22,0.0
4017,14668,5,5,175,15,1,0,0,1,2.0,550.0,13,0.0
4018,1427,14,2,224,15,1,0,1,1,0.0,100.0,13,1.0
4019,2864,2,0,91,15,1,0,0,1,2.0,100.0,37,0.0
4020,14443,13,5,123,15,1,0,0,1,2.0,150.0,13,0.0
4021,8874,0,3,44,15,1,0,1,3,3.0,1000.0,36,1.0
4022,1008,2,6,134,15,1,0,0,1,2.0,500.0,37,0.0
4023,1551,0,9,237,15,1,0,1,1,3.0,972.0,36,1.0
4024,13764,5,5,123,4,0,0,0,1,1.0,10.0,2,0.0
4025,7473,1,3,44,5,1,0,1,1,3.0,30000.0,29,1.0
4026,5260,1,0,72,4,1,0,1,1,7.0,15.0,2,0.0
4027,7127,0,11,92,4,0,0,0,1,2.0,30.0,2,0.0
4028,870,0,0,111,4,1,0,0,1,2.0,20.0,2,0.0
4029,5221,6,0,40,15,1,0,1,1,3.0,360.0,13,0.0
4030,13609,14,5,20,15,1,0,0,1,,1000.0,37,0.0
4031,9945,2,5,317,15,1,0,0,1,2.0,100.0,36,0.0
4032,10047,5,0,91,15,1,0,0,1,7.0,50.0,40,0.0
4033,8649,2,3,98,5,1,0,1,1,10.0,5000.0,29,1.0
4034,273,15,10,110,4,1,0,1,1,2.0,10.0,2,0.0
4035,7927,1,0,72,4,1,0,0,1,1.0,10.0,2,0.0
4036,1046,6,5,58,15,1,0,0,1,3.0,1000.0,13,0.0
4037,6945,5,0,309,15,1,0,0,1,3.0,500.0,13,0.0
4038,9591,13,0,249,4,0,0,1,1,2.0,10.0,2,0.0
4039,2901,14,0,72,4,0,0,0,1,20.0,50.0,2,0.0
4040,12505,5,5,317,15,1,0,0,1,2.0,500.0,36,0.0
4041,4596,2,5,317,15,1,0,0,1,,500.0,13,0.0
4042,14559,5,5,123,15,1,0,0,1,2.0,1000.0,13,0.0
4043,6315,11,6,138,15,1,0,1,1,,20.0,37,0.0
4044,8173,5,5,123,15,0,0,0,1,15.0,500.0,40,0.0
4045,8240,1,5,123,15,1,0,0,1,1.0,100.0,37,0.0
4046,2835,2,11,165,15,1,0,0,1,4.0,10.0,13,0.0
4047,12940,0,3,44,15,1,0,1,1,3.0,2000.0,40,1.0
4048,4215,2,11,136,15,1,0,1,1,,15.0,13,0.0
4049,4533,5,11,202,15,1,0,0,1,8.0,500.0,13,0.0
4050,3598,2,0,72,4,1,0,1,1,2.0,10.0,2,0.0
4051,5607,13,0,91,15,1,0,0,1,3.0,100.0,37,0.0
4052,7906,13,5,258,15,1,0,0,1,3.0,100.0,37,0.0
4053,8807,13,10,110,5,1,0,0,1,2.0,10.0,22,0.0
4054,2410,0,0,40,4,1,0,0,1,1.0,10.0,2,0.0
4055,8084,5,3,44,5,1,0,1,1,10.0,400.0,29,1.0
4056,12021,2,9,237,5,1,0,1,1,3.0,10.0,29,1.0
4057,1260,2,11,165,15,1,0,0,1,,500.0,37,0.0
4058,10796,2,9,237,5,1,0,1,1,5.0,30005.0,29,1.0
4059,10398,13,0,328,4,1,0,1,1,2.0,30.0,2,0.0
4060,12191,13,0,91,15,1,0,0,1,3.0,100.0,37,0.0
4061,13203,10,0,91,15,1,0,0,1,3.0,200.0,10,0.0
4062,10059,11,11,136,15,1,0,0,1,3.0,30.0,13,0.0
4063,11520,13,0,43,15,1,0,0,3,,200.0,13,0.0
4064,8023,5,0,249,4,0,0,0,1,2.0,12.0,2,0.0
4065,10117,5,5,317,15,0,0,0,1,10.0,500.0,40,0.0
4066,5004,2,3,341,15,1,0,1,1,,1000.0,36,1.0
4067,4358,6,5,58,15,1,0,0,1,4.0,200.0,13,0.0
4068,6657,14,0,91,4,1,0,0,1,5.0,30.0,2,0.0
4069,8459,1,0,72,15,1,0,0,1,2.0,30.0,37,0.0
4070,13365,5,0,91,4,1,0,1,1,1.0,50.0,2,0.0
4071,10851,2,14,243,15,1,0,0,1,2.0,500.0,37,0.0
4072,6414,2,11,234,15,1,0,0,1,5.0,500.0,37,0.0
4073,73,0,9,237,15,1,0,1,1,3.0,1000.0,36,1.0
4074,4232,5,5,58,15,0,0,1,1,,1000.0,37,0.0
4075,14094,0,3,44,15,1,0,1,1,3.0,3000.0,13,0.0
4076,10243,2,9,237,5,1,0,1,1,6.0,3605.0,29,0.0
4077,11653,2,0,72,4,1,0,0,1,2.0,10.0,2,0.0
4078,14446,2,5,123,15,1,0,0,1,3.0,50.0,13,0.0
4079,1564,11,0,40,4,1,0,1,1,8.0,40.0,2,0.0
4080,14112,13,0,249,15,1,0,1,1,3.0,100.0,13,0.0
4081,697,2,3,341,15,1,0,1,1,,2000.0,13,0.0
4082,12972,10,14,243,15,1,0,0,1,2.0,500.0,40,0.0
4083,10482,2,6,190,15,1,0,0,1,7.0,50.0,37,0.0
4084,11196,2,11,85,15,1,0,1,1,3.0,500.0,13,0.0
4085,8123,13,0,72,15,1,0,0,3,,90.0,37,0.0
4086,3793,14,0,249,4,1,0,1,1,1.0,10.0,2,0.0
4087,13001,13,14,243,15,1,0,0,3,,500.0,13,0.0
4088,6148,13,5,123,15,1,0,0,1,3.0,100.0,37,0.0
4089,14422,13,11,92,15,1,0,1,1,,300.0,37,0.0
4090,516,2,11,164,4,1,0,0,1,5.0,50.0,2,0.0
4091,14040,5,3,44,15,1,0,1,1,,1800.0,13,1.0
4092,11976,0,0,129,4,0,0,1,1,5.0,50.0,2,0.0
4093,5891,13,0,309,15,1,0,0,3,,100.0,13,0.0
4094,8863,1,19,312,15,1,0,1,1,3.0,5000.0,36,1.0
4095,5752,10,0,249,4,1,0,1,1,2.0,10.0,2,0.0
4096,1246,10,3,44,5,1,0,1,1,6.0,27200.0,29,1.0
4097,5075,2,0,72,4,0,0,0,1,3.0,10.0,2,0.0
4098,1967,1,11,30,4,1,0,0,1,3.0,10.0,2,0.0
4099,2024,14,0,72,4,1,0,0,1,3.0,10.0,2,0.0
4100,13896,5,19,104,15,1,0,0,1,,1000.0,13,0.0
4101,2619,5,5,25,5,1,0,0,1,6.0,20.0,22,0.0
4102,14537,13,5,73,15,1,0,0,1,2.0,10.0,13,0.0
4103,3835,14,0,111,4,1,0,1,1,2.0,10.0,2,0.0
4104,11808,5,0,129,4,1,0,0,1,1.0,30.0,2,0.0
4105,4825,5,11,241,5,1,0,1,1,2.0,20.0,22,0.0
4106,12337,14,5,20,15,1,0,1,1,0.0,50.0,13,0.0
4107,151,13,5,58,15,1,0,1,1,,800.0,13,0.0
4108,8272,11,9,178,16,1,0,0,3,,,20,0.0
4109,5979,2,3,341,15,1,0,0,3,,100.0,13,0.0
4110,13756,13,0,249,4,1,0,1,1,2.0,10.0,2,0.0
4111,335,2,9,237,5,1,0,1,1,2.0,230100.0,29,1.0
4112,1681,1,5,58,15,1,0,0,1,20.0,500.0,37,0.0
4113,4691,13,14,152,15,1,0,0,1,3.0,500.0,13,0.0
4114,13613,14,0,81,4,0,0,1,1,2.0,12.0,2,0.0
4115,109,11,0,309,4,1,0,0,3,2.0,10.0,2,0.0
4116,8534,6,5,123,15,1,0,0,1,3.0,500.0,13,0.0
4117,170,2,5,58,15,1,0,0,1,2.0,30.0,13,0.0
4118,6752,13,5,123,15,1,0,0,1,3.0,1000.0,37,0.0
4119,7026,5,0,72,4,1,0,1,1,2.0,10.0,2,0.0
4120,245,14,0,111,4,1,0,0,1,10.0,50.0,2,0.0
4121,8449,15,3,143,15,1,0,1,3,,1500.0,13,0.0
4122,1939,5,6,138,15,1,0,0,1,2.0,100.0,37,0.0
4123,3949,2,0,72,4,0,0,0,1,2.0,10.0,2,0.0
4124,9658,10,11,136,4,0,0,0,1,5.0,10.0,2,0.0
4125,10762,2,5,317,15,1,0,0,1,3.0,1000.0,37,0.0
4126,11672,2,5,50,15,1,0,0,1,,108.0,13,0.0
4127,4858,2,11,165,15,1,0,0,1,2.0,50.0,37,0.0
4128,4771,13,0,249,4,1,0,1,1,2.0,10.0,2,0.0
4129,2725,6,5,123,15,1,0,0,1,5.0,300.0,13,0.0
4130,4686,2,3,341,5,1,0,0,1,5.0,450300.0,29,1.0
4131,6759,13,11,85,15,1,0,0,1,3.0,1000.0,36,0.0
4132,7011,10,11,79,15,1,0,0,1,2.0,100.0,37,0.0
4133,9083,6,5,58,15,0,0,1,3,,1000.0,36,0.0
4134,7356,1,11,30,4,1,0,0,1,1.0,10.0,2,0.0
4135,11748,5,0,121,4,1,0,0,1,1.0,30.0,2,0.0
4136,12438,10,11,125,4,0,0,1,1,20.0,10.0,2,0.0
4137,3457,13,11,165,15,1,0,0,1,3.0,500.0,37,0.0
4138,988,5,0,91,4,1,0,1,1,1.0,10.0,2,0.0
4139,13444,5,0,91,15,1,0,0,1,3.0,50.0,40,0.0
4140,5301,2,0,249,4,1,0,1,1,6.0,100.0,2,0.0
4141,5265,5,10,275,15,1,0,0,1,2.0,500.0,13,0.0
4142,6778,5,5,317,15,1,0,0,1,2.0,1000.0,37,0.0
4143,6394,13,0,249,4,1,0,1,1,2.0,20.0,2,0.0
4144,2715,2,9,237,5,1,0,1,1,2.0,10.0,29,0.0
4145,4187,5,5,317,15,1,0,0,1,1.0,10000.0,13,0.0
4146,885,14,0,91,15,1,0,0,1,,10.0,13,0.0
4147,4188,13,5,123,15,1,0,0,1,3.0,200.0,37,0.0
4148,5292,0,11,241,5,1,0,1,1,5.0,50.0,22,0.0
4149,5803,10,0,72,4,0,0,1,1,4.0,30.0,2,0.0
4150,1898,5,11,165,5,0,0,0,1,5.0,50.0,22,0.0
4151,6024,1,11,136,15,1,0,0,1,2.0,200.0,13,0.0
4152,275,5,5,58,15,0,0,1,1,,50.0,13,0.0
4153,8613,2,5,58,15,1,0,0,1,,500.0,37,0.0
4154,3921,5,0,309,4,1,0,1,1,1.0,10.0,2,0.0
4155,6561,11,0,72,4,1,0,1,1,2.0,10.0,2,0.0
4156,2784,11,0,91,6,1,0,0,1,7.0,100.0,18,0.0
4157,829,2,0,72,4,1,0,0,1,5.0,20.0,2,0.0
4158,6961,5,10,110,4,1,0,1,1,2.0,10.0,2,0.0
4159,2265,5,5,61,15,1,0,0,1,3.0,180.0,13,0.0
4160,5316,13,5,281,15,1,0,0,1,5.0,500.0,37,0.0
4161,2661,2,0,249,4,1,0,1,1,10.0,50.0,2,0.0
4162,11433,11,0,117,15,1,0,0,1,6.0,20.0,13,0.0
4163,296,2,5,175,15,0,0,0,1,2.0,200.0,37,0.0
4164,11499,10,0,249,4,1,0,1,1,2.0,12.0,2,0.0
4165,4934,11,5,123,15,1,0,0,1,1.0,10.0,37,0.0
4166,4173,13,5,281,15,0,0,1,1,,500.0,37,0.0
4167,11146,5,5,123,15,1,0,0,1,2.0,100.0,37,0.0
4168,4505,14,0,111,4,1,0,1,1,3.0,10.0,2,0.0
4169,2345,13,0,111,4,0,0,1,1,4.0,11.0,2,0.0
4170,13442,14,0,72,4,1,0,1,1,4.0,10.0,2,0.0
4171,13211,6,5,281,15,1,0,0,1,3.0,500.0,13,0.0
4172,10019,5,11,85,15,1,0,0,3,,300.0,37,0.0
4173,6861,2,0,72,4,1,0,0,1,2.0,10.0,2,0.0
4174,4365,14,0,111,4,1,0,0,1,2.0,38.0,2,0.0
4175,9316,2,0,304,15,1,0,0,1,5.0,100.0,13,0.0
4176,12200,14,5,317,15,1,0,1,1,2.0,500.0,37,0.0
4177,11345,2,11,164,15,1,0,0,1,5.0,100.0,36,0.0
4178,9341,2,0,40,4,1,0,1,1,3.0,10.0,2,0.0
4179,11966,2,5,123,15,0,0,0,1,2.0,1000.0,13,0.0
4180,4589,5,0,91,4,1,0,1,1,1.0,9.5,2,0.0
4181,9037,13,0,91,15,1,0,0,1,3.0,200.0,37,0.0
4182,8306,2,5,123,5,1,0,0,1,3.0,10.0,29,0.0
4183,1903,13,0,91,15,1,0,0,1,2.0,50.0,37,0.0
4184,3055,13,11,30,4,1,0,1,1,1.0,14.0,2,0.0
4185,5082,13,5,123,15,1,0,0,1,5.0,3100.0,13,0.0
4186,3918,0,12,109,15,1,0,0,1,4.0,200.0,42,0.0
4187,8037,5,0,111,4,0,0,1,1,10.0,80.0,2,0.0
4188,10210,2,5,123,15,1,0,0,1,3.0,300.0,37,0.0
4189,9773,2,0,91,4,1,0,0,1,3.0,180.0,2,0.0
4190,597,13,5,20,15,0,0,0,1,3.0,20.0,13,0.0
4191,8205,2,11,164,4,1,0,0,1,35.0,50.0,2,0.0
4192,13467,1,6,215,15,1,0,0,1,20.0,300.0,13,0.0
4193,1366,1,0,91,4,1,0,1,1,4.0,50.0,2,0.0
4194,14146,5,5,123,15,1,0,0,1,3.0,500.0,37,0.0
4195,13550,1,5,123,15,1,0,0,1,50.0,10.0,13,0.0
4196,12667,2,5,317,15,1,0,1,1,3.0,500.0,13,0.0
4197,957,1,0,121,4,0,0,1,1,2.0,10.0,2,0.0
4198,1546,1,0,91,15,1,0,0,1,15.0,1000.0,13,0.0
4199,11936,2,5,317,15,1,0,1,1,3.0,1000.0,13,0.0
4200,13377,2,9,95,5,1,0,1,1,3.0,50100.0,29,1.0
4201,119,1,11,165,4,1,0,0,1,1.0,10.0,2,0.0
4202,2369,13,5,123,15,1,0,0,1,2.0,510.0,13,0.0
4203,5458,5,0,72,4,1,0,0,1,1.0,30.0,2,0.0
4204,5570,5,11,165,15,1,0,0,1,2.0,130.0,13,0.0
4205,14716,11,11,103,15,0,0,1,1,,600.0,13,0.0
4206,1584,11,0,309,15,0,0,0,1,8.0,166.0,37,0.0
4207,7169,5,0,72,4,1,0,0,1,1.0,50.0,2,0.0
4208,4209,5,5,25,15,1,0,0,1,5.0,500.0,37,0.0
4209,11706,10,3,44,15,1,0,0,1,5.0,100000.0,42,0.0
4210,8678,2,0,309,4,0,0,0,1,6.0,50.0,2,0.0
4211,3111,0,9,197,14,1,0,1,1,0.0,8000.0,32,0.0
4212,8076,5,0,91,4,1,0,1,1,1.0,20.0,2,0.0
4213,9592,0,5,58,15,1,0,1,1,,1000.0,13,0.0
4214,11490,15,5,123,15,1,0,1,1,5.0,500.0,37,0.0
4215,10298,5,5,58,15,1,0,0,3,,1200.0,13,0.0
4216,10462,5,11,63,15,1,0,0,1,3.0,100.0,13,0.0
4217,7900,2,11,63,15,1,0,0,1,3.0,50.0,13,0.0
4218,5806,5,3,44,15,1,0,1,3,,100.0,13,0.0
4219,13433,11,5,281,15,1,0,1,1,,1000.0,13,0.0
4220,11654,6,0,249,4,0,0,1,1,2.0,15.0,2,0.0
4221,11341,14,5,233,15,1,0,0,1,3.0,30.0,13,0.0
4222,5466,14,0,304,15,1,0,0,1,2.0,10.0,37,0.0
4223,13556,0,9,237,5,0,0,1,1,0.0,2280.0,29,1.0
4224,8902,2,11,136,5,1,0,0,1,3.0,10.0,22,0.0
4225,14632,10,11,103,15,0,0,0,1,6.0,30.0,13,0.0
4226,3222,2,3,44,5,1,0,1,1,10.0,5000.0,29,1.0
4227,2690,11,0,91,4,1,0,0,1,1.0,50.0,2,0.0
4228,10105,2,0,129,4,1,0,1,1,7.0,10.0,2,0.0
4229,12036,2,5,123,15,1,0,0,1,3.0,500.0,37,0.0
4230,8596,5,0,249,4,1,0,1,1,1.0,50.0,2,0.0
4231,6826,5,11,136,15,1,0,0,1,3.0,30.0,13,0.0
4232,6097,2,0,249,4,1,0,1,1,4.0,25.0,2,0.0
4233,11854,14,0,81,4,1,0,0,1,2.0,20.0,2,0.0
4234,1393,13,5,269,15,1,0,0,1,3.0,1800.0,13,0.0
4235,14227,15,5,317,15,1,0,1,1,,20.0,37,0.0
4236,8820,14,11,219,15,1,0,0,1,3.0,500.0,37,0.0
4237,12184,11,0,72,4,1,0,1,1,1.0,10.0,2,0.0
4238,3593,2,9,237,5,1,0,1,1,3.0,100100.0,29,1.0
4239,4810,14,0,111,4,1,0,1,1,1.0,10.0,2,0.0
4240,6720,14,14,319,15,1,0,0,1,,1000.0,13,0.0
4241,12242,2,6,134,15,1,0,0,1,3.0,30.0,13,0.0
4242,10750,11,0,89,4,1,0,1,1,2.0,20.0,2,0.0
4243,9630,1,0,91,15,5,0,1,1,,500.0,37,0.0
4244,10299,13,5,123,15,1,0,0,1,4.0,300.0,13,0.0
4245,7803,13,0,91,15,1,0,0,1,6.0,100.0,13,0.0
4246,5215,2,5,123,15,1,0,0,1,2.0,100.0,37,0.0
4247,11519,3,5,123,15,1,0,0,1,3.0,50.0,37,0.0
4248,8877,1,5,50,5,0,0,1,1,1.0,10.0,22,0.0
4249,11973,2,5,123,15,1,0,0,1,5.0,100.0,13,0.0
4250,6964,1,5,123,15,1,0,0,1,1.0,100.0,37,0.0
4251,9416,1,0,72,4,1,0,1,1,2.0,10.0,2,0.0
4252,6622,15,0,40,4,1,0,1,1,2.0,40.0,2,0.0
4253,5172,13,3,44,5,1,0,1,1,2.0,500.0,29,1.0
4254,3192,2,5,123,15,1,0,0,1,5.0,500.0,37,0.0
4255,11253,2,0,72,4,1,0,0,1,3.0,15.0,2,0.0
4256,2247,5,11,30,4,1,0,0,1,1.0,20.0,2,0.0
4257,10644,14,0,72,4,1,0,1,1,1.0,15.0,2,0.0
4258,4531,13,5,258,15,1,0,0,1,5.0,150.0,37,0.0
4259,5637,11,6,134,15,1,0,0,1,2.0,30.0,37,0.0
4260,3257,13,5,317,15,0,0,0,1,3.0,1000.0,13,0.0
4261,12429,2,5,281,15,1,0,0,1,,100.0,37,0.0
4262,2171,2,5,123,15,1,0,0,1,3.0,500.0,37,0.0
4263,6756,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
4264,9946,13,5,175,15,1,0,0,1,4.0,15.0,13,0.0
4265,7835,14,14,124,15,1,0,0,1,7.0,100.0,13,0.0
4266,4534,13,5,58,15,1,0,0,1,2.0,500.0,13,0.0
4267,4871,10,0,309,4,1,0,0,1,2.0,10.0,2,0.0
4268,983,0,9,237,3,1,0,1,1,3.0,,28,1.0
4269,9657,2,0,129,4,1,0,1,1,2.0,10.0,2,0.0
4270,2315,13,5,123,15,1,0,0,1,2.0,100.0,37,0.0
4271,10712,0,2,86,15,1,0,1,1,0.0,1000.0,13,0.0
4272,11126,11,14,243,15,1,0,0,1,2.0,500.0,37,0.0
4273,10475,14,5,220,15,1,0,0,1,2.0,67667.99,37,0.0
4274,7562,14,5,20,15,1,0,1,1,3.0,50.0,13,0.0
4275,5413,14,11,234,5,1,0,0,1,1.0,50.0,22,0.0
4276,543,6,11,78,15,1,0,0,1,3.0,10.0,13,0.0
4277,11336,10,0,72,4,1,0,1,1,2.0,10.0,2,0.0
4278,11640,14,0,40,4,1,0,1,1,1.0,10.0,2,0.0
4279,11930,1,0,129,4,1,0,1,1,4.0,15.0,2,0.0
4280,5355,1,5,258,15,1,0,0,1,3.0,100.0,37,0.0
4281,12351,2,5,123,15,1,0,0,1,3.0,500.0,13,0.0
4282,4826,5,5,317,15,1,0,1,1,,50000.0,40,0.0
4283,149,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
4284,6322,5,0,249,4,1,0,1,1,2.0,10.0,2,0.0
4285,8199,1,0,91,15,1,0,0,1,5.0,100.0,37,0.0
4286,11482,2,11,102,15,1,0,0,1,3.0,500.0,37,0.0
4287,2478,5,5,123,15,1,0,0,1,3.0,100.0,37,0.0
4288,8913,1,5,123,15,1,0,0,1,3.0,200.0,37,0.0
4289,2093,1,11,136,15,1,0,0,1,8.0,300.0,13,0.0
4290,7401,5,0,249,4,1,0,1,1,1.0,10.0,2,0.0
4291,2583,13,5,281,15,0,0,1,1,,500.0,13,0.0
4292,7410,5,5,233,15,1,0,0,1,2.0,100.0,13,0.0
4293,14072,11,5,123,15,1,0,0,1,5.0,500.0,13,0.0
4294,3473,5,3,311,15,1,0,0,1,,500.0,13,0.0
4295,8278,14,0,249,4,1,0,0,1,5.0,10.0,2,0.0
4296,9523,5,5,123,15,0,0,0,1,10.0,100.0,13,0.0
4297,2272,2,0,81,15,1,0,0,1,2.0,20.0,13,0.0
4298,8652,14,5,73,15,1,0,0,1,3.0,21000.0,40,0.0
4299,799,2,0,72,4,1,0,1,1,6.0,10.0,2,0.0
4300,3057,13,5,123,15,1,0,0,1,3.0,500.0,37,0.0
4301,11021,0,11,165,15,1,0,1,1,,200.0,37,0.0
4302,8090,2,0,117,15,1,0,0,1,,500.0,13,0.0
4303,3966,1,5,281,15,1,0,0,1,2.0,5000.0,13,0.0
4304,3688,0,0,111,4,0,0,1,1,2.0,10.0,2,0.0
4305,4606,0,5,67,15,1,0,1,1,,200.0,13,0.0
4306,922,13,3,44,15,1,0,1,1,,3000.0,13,1.0
