,Unnamed: 0,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
5044,5044,14,0,81,4,1,0,1,1,4,2,2,0.0
5045,5045,0,3,205,15,1,0,1,1,3,0,13,0.0
5046,5046,2,0,249,4,1,0,0,1,1,1,2,0.0
5047,5047,5,0,249,4,1,0,1,1,2,0,2,0.0
5048,5048,5,9,237,5,0,0,1,1,8,4,29,0.0
5049,5049,6,5,317,15,1,0,0,1,2,4,37,0.0
5050,5050,6,5,61,15,1,0,0,3,3,4,37,0.0
5051,5051,5,10,110,4,1,0,1,1,1,1,2,0.0
5052,5052,2,9,237,5,1,0,1,1,2,8,29,0.0
5053,5053,1,0,72,4,1,0,0,1,1,0,2,0.0
5054,5054,2,0,72,4,0,0,1,1,1,0,2,0.0
5055,5055,13,0,111,4,1,0,1,1,5,0,2,0.0
5056,5056,11,0,249,4,1,0,1,1,5,0,2,0.0
5057,5057,2,0,91,4,1,0,0,1,1,1,2,0.0
5058,5058,2,0,72,4,0,0,1,1,4,2,2,0.0
5059,5059,2,9,237,5,1,0,1,1,3,9,29,1.0
5060,5060,10,6,134,15,0,0,0,1,3,0,37,0.0
5061,5061,2,11,78,15,1,0,0,1,3,0,36,0.0
5062,5062,13,0,304,15,1,0,0,1,1,1,37,0.0
5063,5063,0,3,44,3,1,0,1,1,3,4,28,1.0
5064,5064,11,0,72,4,1,0,1,1,2,2,2,0.0
5065,5065,2,11,78,15,1,0,0,1,6,3,37,0.0
5066,5066,1,0,43,15,1,0,0,1,3,2,13,0.0
5067,5067,0,5,281,15,0,0,1,1,3,2,37,0.0
5068,5068,1,0,91,15,1,0,0,1,2,6,13,0.0
5069,5069,11,0,249,4,1,0,1,1,3,1,2,0.0
5070,5070,5,5,281,15,1,0,0,3,3,2,37,0.0
5071,5071,14,0,309,15,1,0,1,1,3,2,13,0.0
5072,5072,13,0,91,15,1,0,0,1,3,6,13,0.0
5073,5073,5,5,20,15,1,0,1,1,3,4,37,0.0
5074,5074,14,0,72,4,1,0,1,1,2,1,2,0.0
5075,5075,0,8,114,15,1,0,0,3,3,4,13,0.0
5076,5076,5,0,309,4,1,0,0,1,1,0,2,0.0
5077,5077,2,11,85,15,0,0,1,1,3,4,37,0.0
5078,5078,14,0,72,4,1,0,1,1,1,1,2,0.0
5079,5079,5,0,249,4,0,0,1,1,2,1,2,0.0
5080,5080,13,6,209,15,1,0,0,1,3,2,37,0.0
5081,5081,11,5,317,15,1,0,0,1,5,4,36,0.0
5082,5082,15,0,249,4,1,0,1,1,2,0,2,0.0
5083,5083,2,3,44,5,1,0,1,1,2,3,29,1.0
5084,5084,13,14,243,15,1,0,0,1,5,2,13,0.0
5085,5085,2,5,317,15,1,0,1,1,3,7,37,0.0
5086,5086,5,5,123,15,1,0,0,1,6,4,37,0.0
5087,5087,5,5,73,15,1,0,0,1,4,2,37,0.0
5088,5088,14,19,312,15,1,0,1,1,3,6,37,0.0
5089,5089,13,5,123,15,1,0,0,1,3,0,37,0.0
5090,5090,13,5,123,15,1,0,0,1,2,2,40,0.0
5091,5091,1,11,39,15,1,0,0,1,2,5,13,0.0
5092,5092,14,14,243,15,1,0,0,1,2,2,37,0.0
5093,5093,6,5,58,15,1,0,0,1,2,4,13,0.0
5094,5094,2,5,20,5,0,0,0,1,3,2,30,0.0
5095,5095,5,5,220,15,1,0,0,1,3,4,13,0.0
5096,5096,10,0,43,15,1,0,0,1,2,2,37,0.0
5097,5097,2,0,89,4,1,0,1,1,4,2,2,0.0
5098,5098,13,0,111,4,1,0,1,1,10,4,2,0.0
5099,5099,5,5,123,15,1,0,0,1,2,4,37,0.0
5100,5100,2,0,81,4,1,0,0,1,2,0,2,0.0
5101,5101,13,5,175,15,1,0,0,1,13,3,37,0.0
5102,5102,5,0,309,4,1,0,0,1,1,0,2,0.0
5103,5103,2,0,72,15,1,0,0,1,3,4,13,0.0
5104,5104,14,0,111,4,1,0,0,1,2,0,2,0.0
5105,5105,5,5,25,15,1,0,0,1,2,4,37,0.0
5106,5106,14,9,237,5,1,0,0,1,3,9,29,1.0
5107,5107,5,5,142,5,1,0,0,1,3,2,29,0.0
5108,5108,5,0,72,4,1,0,1,1,2,2,2,0.0
5109,5109,13,0,91,15,1,0,0,1,2,3,37,0.0
5110,5110,13,5,123,15,1,0,0,1,5,3,37,0.0
5111,5111,11,3,44,5,0,0,1,1,10,9,29,1.0
5112,5112,5,10,275,15,0,0,0,1,3,1,37,0.0
5113,5113,5,5,317,15,1,0,0,1,5,4,13,0.0
5114,5114,11,5,123,15,1,0,0,1,20,8,13,0.0
5115,5115,13,0,91,4,1,0,1,3,2,0,2,0.0
5116,5116,1,5,73,15,0,0,1,1,3,7,13,0.0
5117,5117,1,11,30,4,1,0,1,1,1,1,2,0.0
5118,5118,11,0,194,4,1,0,1,1,1,0,2,0.0
5119,5119,14,5,25,15,1,0,0,1,1,2,37,0.0
5120,5120,11,19,312,15,1,0,1,1,3,7,10,1.0
5121,5121,10,14,45,15,1,0,0,1,5,6,13,0.0
5122,5122,11,14,243,15,1,0,0,1,3,3,37,0.0
5123,5123,14,5,281,15,0,0,1,1,3,4,37,0.0
5124,5124,13,5,317,15,1,0,0,1,3,1,37,0.0
5125,5125,13,11,30,4,1,0,1,1,3,0,2,0.0
5126,5126,10,11,165,5,1,0,0,1,3,0,22,0.0
5127,5127,5,0,91,15,1,0,0,1,1,2,37,0.0
5128,5128,15,5,317,15,1,0,0,1,3,2,13,0.0
5129,5129,2,5,96,15,1,0,0,1,3,4,37,0.0
5130,5130,10,10,137,15,0,0,0,1,4,5,13,0.0
5131,5131,13,5,317,15,1,0,1,1,3,3,40,0.0
5132,5132,5,5,123,15,1,0,0,1,2,4,13,0.0
5133,5133,0,9,237,15,1,0,1,3,3,4,36,1.0
5134,5134,5,0,328,15,1,0,0,1,3,1,13,0.0
5135,5135,2,9,237,5,1,0,1,1,2,9,29,1.0
5136,5136,13,5,123,15,1,0,0,1,3,4,13,0.0
5137,5137,2,0,72,4,1,0,0,1,3,0,2,0.0
5138,5138,2,0,72,4,1,0,0,1,1,0,2,0.0
5139,5139,10,0,72,4,1,0,1,1,2,0,2,0.0
5140,5140,2,5,123,15,1,0,0,1,1,4,13,0.0
5141,5141,11,0,309,4,0,0,1,1,1,1,2,0.0
5142,5142,5,4,291,15,1,0,1,3,3,3,36,0.0
5143,5143,2,9,237,5,1,0,1,1,5,0,29,1.0
5144,5144,1,5,61,15,1,0,1,1,0,4,13,0.0
5145,5145,2,0,40,4,0,0,1,1,1,0,2,0.0
5146,5146,14,5,83,15,1,0,0,1,3,5,13,0.0
5147,5147,2,0,72,4,1,0,0,1,3,2,2,0.0
5148,5148,10,0,91,4,1,0,1,1,2,0,2,0.0
5149,5149,10,0,254,4,1,0,1,1,2,0,2,0.0
5150,5150,13,0,72,4,1,0,1,1,2,2,2,0.0
5151,5151,13,0,72,4,1,0,1,1,2,2,2,0.0
5152,5152,2,6,134,15,0,0,0,1,2,1,37,0.0
5153,5153,14,0,72,4,1,0,0,1,2,0,2,0.0
5154,5154,15,0,111,4,0,0,1,1,10,2,2,0.0
5155,5155,13,5,123,15,1,0,0,1,8,4,13,0.0
5156,5156,2,5,123,15,1,0,0,1,4,4,13,0.0
5157,5157,2,5,123,15,1,0,0,3,3,3,13,0.0
5158,5158,13,5,123,15,1,0,1,1,3,6,13,0.0
5159,5159,5,5,317,15,1,0,0,1,5,4,13,0.0
5160,5160,5,5,58,15,0,0,1,1,3,6,40,0.0
5161,5161,14,0,72,4,0,0,0,1,3,2,2,0.0
5162,5162,11,5,58,15,1,0,1,1,3,4,37,0.0
5163,5163,5,0,111,4,1,0,1,1,1,2,2,0.0
5164,5164,10,0,91,15,1,0,0,1,2,4,13,0.0
5165,5165,1,5,123,15,1,0,0,1,2,6,13,0.0
5166,5166,5,5,58,15,0,0,0,1,13,2,13,0.0
5167,5167,6,5,281,15,1,0,0,1,15,3,36,0.0
5168,5168,5,11,63,15,1,0,0,1,5,3,13,0.0
5169,5169,2,9,95,15,1,0,1,1,3,6,13,1.0
5170,5170,14,19,312,15,1,0,0,1,0,7,13,1.0
5171,5171,10,11,92,15,1,0,0,1,5,3,13,0.0
5172,5172,5,0,91,15,1,0,0,1,5,0,40,0.0
5173,5173,13,5,123,15,1,0,0,1,3,4,13,0.0
5174,5174,2,3,44,5,1,0,1,1,3,6,29,1.0
5175,5175,5,5,25,15,1,0,0,1,3,4,13,0.0
5176,5176,13,5,281,15,1,0,1,1,3,3,13,0.0
5177,5177,10,0,72,4,1,0,1,1,4,0,2,0.0
5178,5178,0,3,341,15,1,0,1,1,3,2,37,0.0
5179,5179,2,0,129,4,1,0,0,1,1,1,2,0.0
5180,5180,11,6,190,4,1,0,1,1,1,0,2,0.0
5181,5181,14,5,123,15,1,0,0,1,3,2,13,0.0
5182,5182,0,8,114,15,1,0,1,1,3,4,13,0.0
5183,5183,14,0,121,4,1,0,0,1,3,0,2,0.0
5184,5184,2,5,281,15,1,0,0,1,3,1,37,0.0
5185,5185,11,0,72,15,1,0,0,1,6,3,13,0.0
5186,5186,15,9,242,15,1,0,0,3,3,6,36,0.0
5187,5187,5,11,136,15,1,0,0,1,2,7,37,0.0
5188,5188,1,5,317,15,0,0,1,1,3,6,36,0.0
5189,5189,5,6,190,15,1,0,0,1,8,2,13,0.0
5190,5190,0,3,44,15,1,0,1,1,0,4,13,1.0
5191,5191,2,9,237,5,1,0,1,1,5,8,29,0.0
5192,5192,5,5,123,15,1,0,0,1,3,2,37,0.0
5193,5193,10,3,223,3,5,0,1,1,3,4,28,1.0
5194,5194,14,11,136,15,1,0,0,1,2,2,37,0.0
5195,5195,13,11,136,15,1,0,0,1,3,1,13,0.0
5196,5196,13,5,123,15,1,0,0,1,5,4,13,0.0
5197,5197,13,11,165,15,1,0,0,1,3,4,37,0.0
5198,5198,15,5,317,15,0,0,1,1,3,6,37,0.0
5199,5199,13,0,72,4,1,0,1,1,3,0,2,0.0
5200,5200,10,0,249,4,1,0,1,1,1,0,2,0.0
5201,5201,2,5,73,5,1,0,0,1,3,2,29,0.0
5202,5202,5,5,233,4,1,0,0,1,1,1,2,0.0
5203,5203,5,0,91,15,1,0,0,1,3,1,40,0.0
5204,5204,2,5,317,15,0,0,0,1,3,4,37,0.0
5205,5205,5,0,40,4,1,0,1,1,2,1,2,0.0
5206,5206,0,3,311,15,1,0,1,1,3,2,13,0.0
5207,5207,1,14,243,15,1,0,0,1,3,4,37,0.0
5208,5208,2,5,123,15,1,0,0,1,2,4,13,0.0
5209,5209,13,0,72,15,1,0,0,1,3,3,37,0.0
5210,5210,5,0,72,4,0,0,1,1,1,1,2,0.0
5211,5211,11,0,91,4,1,0,1,1,2,0,2,0.0
5212,5212,2,5,123,15,1,0,0,1,4,6,13,0.0
5213,5213,0,10,306,15,1,0,1,1,3,7,10,0.0
5214,5214,2,5,123,15,1,0,0,1,4,2,13,0.0
5215,5215,13,11,211,4,1,0,1,1,5,3,2,0.0
5216,5216,13,11,136,15,0,0,0,1,3,2,13,0.0
5217,5217,2,11,165,15,1,0,0,1,3,2,13,0.0
5218,5218,13,5,123,15,1,0,0,1,5,2,13,0.0
5219,5219,15,0,43,15,0,0,0,1,1,1,37,0.0
5220,5220,5,11,165,15,1,0,0,1,3,4,37,0.0
5221,5221,1,3,44,15,1,0,1,1,3,6,10,1.0
5222,5222,5,5,281,15,1,0,0,1,10,4,13,0.0
5223,5223,5,0,328,4,1,0,1,1,2,1,2,0.0
5224,5224,5,11,102,15,1,0,0,1,3,4,13,0.0
5225,5225,15,0,72,4,1,0,1,1,2,0,2,0.0
5226,5226,11,5,123,15,1,0,0,1,1,4,37,0.0
5227,5227,10,5,123,15,1,0,0,1,5,5,13,0.0
5228,5228,13,0,249,4,1,0,1,3,3,1,2,0.0
5229,5229,13,10,110,15,1,0,0,3,3,4,13,0.0
5230,5230,2,11,63,15,1,0,0,1,3,4,13,0.0
5231,5231,0,0,91,15,1,0,1,1,3,3,13,0.0
5232,5232,15,5,269,5,1,0,0,1,2,6,29,0.0
5233,5233,13,0,72,4,1,0,1,1,1,1,2,0.0
5234,5234,1,0,249,4,1,0,1,1,2,0,2,0.0
5235,5235,11,0,72,5,0,0,1,1,2,1,22,0.0
5236,5236,13,0,72,4,1,0,1,1,2,1,2,0.0
5237,5237,2,0,91,15,1,0,1,1,3,4,13,0.0
5238,5238,11,3,54,15,1,0,1,1,0,0,37,0.0
5239,5239,14,0,249,4,1,0,0,1,1,0,2,0.0
5240,5240,5,11,165,15,1,0,0,1,1,2,13,0.0
5241,5241,13,5,233,15,1,0,0,1,3,4,13,0.0
5242,5242,10,10,282,15,0,0,0,1,6,0,37,0.0
5243,5243,11,5,281,15,0,0,0,1,3,2,37,0.0
5244,5244,5,5,233,15,1,0,0,1,3,3,13,0.0
5245,5245,1,3,44,15,1,0,1,1,3,7,40,0.0
5246,5246,11,6,138,5,1,0,0,1,2,1,22,0.0
5247,5247,0,5,20,15,1,0,1,1,3,1,37,0.0
5248,5248,5,0,72,4,1,0,0,1,1,2,2,0.0
5249,5249,2,0,129,4,1,0,0,1,1,0,2,0.0
5250,5250,5,0,72,4,1,0,0,1,12,2,2,0.0
5251,5251,14,5,258,15,1,0,0,1,3,4,13,0.0
5252,5252,5,0,72,4,1,0,0,1,2,0,2,0.0
5253,5253,5,5,58,15,1,0,1,1,3,4,13,0.0
5254,5254,13,0,249,4,1,0,1,1,4,1,2,0.0
5255,5255,2,11,136,15,1,0,0,1,1,1,13,0.0
5256,5256,0,1,231,15,1,0,0,1,0,4,13,0.0
5257,5257,1,3,31,5,1,0,1,1,2,6,29,1.0
5258,5258,2,0,89,4,1,0,0,1,2,0,2,0.0
5259,5259,0,3,44,3,1,0,1,1,3,4,45,1.0
5260,5260,0,3,205,15,1,0,1,3,3,4,13,0.0
5261,5261,13,0,249,4,1,0,1,1,3,2,2,0.0
5262,5262,10,11,165,4,1,0,1,1,1,0,2,0.0
5263,5263,2,5,317,15,1,0,1,1,3,2,13,0.0
5264,5264,13,10,110,5,1,0,1,1,2,0,22,0.0
5265,5265,1,5,258,15,1,0,0,1,5,0,37,0.0
5266,5266,2,0,129,4,1,0,1,1,2,0,2,0.0
5267,5267,14,0,309,4,0,0,1,1,2,1,2,0.0
5268,5268,13,0,72,4,0,0,1,1,5,1,2,0.0
5269,5269,14,0,40,4,0,0,1,1,3,1,2,0.0
5270,5270,2,0,249,4,0,0,1,1,4,3,2,0.0
5271,5271,11,6,134,4,0,0,1,1,1,1,2,0.0
5272,5272,2,6,138,15,1,0,1,1,3,4,13,0.0
5273,5273,2,0,249,4,1,0,0,1,1,0,2,0.0
5274,5274,13,5,123,15,1,0,0,1,2,2,37,0.0
5275,5275,2,5,220,15,1,0,0,1,2,5,13,0.0
5276,5276,2,9,237,5,1,0,1,1,2,2,29,0.0
5277,5277,1,0,91,4,1,0,1,1,6,0,2,0.0
5278,5278,10,0,249,4,0,0,1,1,3,0,2,0.0
5279,5279,2,0,91,15,1,0,0,1,3,2,13,0.0
5280,5280,0,11,30,4,1,0,0,1,2,1,2,0.0
5281,5281,2,5,317,15,1,0,0,1,3,2,37,0.0
5282,5282,2,0,309,4,1,0,0,1,5,2,2,0.0
5283,5283,5,5,115,4,1,0,0,1,1,1,2,0.0
5284,5284,14,11,78,15,1,0,0,1,5,3,13,0.0
5285,5285,2,0,72,4,1,0,0,1,2,0,2,0.0
5286,5286,2,5,317,15,1,0,0,1,3,2,36,0.0
5287,5287,11,0,249,4,1,0,0,1,5,0,2,0.0
5288,5288,2,0,249,4,1,0,1,1,2,0,2,0.0
5289,5289,15,5,269,15,1,0,0,1,10,2,36,0.0
5290,5290,2,5,123,15,1,0,0,1,2,1,37,0.0
5291,5291,5,0,91,4,1,0,1,1,1,0,2,0.0
5292,5292,13,11,165,15,1,0,1,3,3,7,13,0.0
5293,5293,5,0,91,15,1,0,0,1,4,0,40,0.0
5294,5294,14,0,328,15,1,0,0,1,5,0,37,0.0
5295,5295,13,5,123,15,1,0,0,1,3,4,37,0.0
5296,5296,2,5,258,15,1,0,0,1,2,1,37,0.0
5297,5297,10,0,72,4,0,0,1,1,2,4,2,0.0
5298,5298,2,9,237,5,1,0,0,1,5,0,29,1.0
5299,5299,13,14,260,12,1,0,0,1,20,6,14,0.0
5300,5300,14,0,328,4,1,0,0,1,3,0,2,0.0
5301,5301,2,5,123,15,1,0,0,1,12,4,37,0.0
5302,5302,5,10,282,15,1,0,0,1,13,2,10,0.0
5303,5303,5,5,281,15,0,0,0,1,8,4,13,0.0
5304,5304,2,9,197,5,1,0,0,1,5,0,29,0.0
5305,5305,13,5,123,15,1,0,0,1,3,4,13,0.0
5306,5306,5,5,142,15,1,0,0,1,2,0,13,0.0
5307,5307,5,0,72,5,1,0,0,3,10,0,22,0.0
5308,5308,11,0,72,4,1,0,1,1,5,0,2,0.0
5309,5309,11,0,249,4,1,0,1,1,6,1,2,0.0
5310,5310,1,5,123,5,1,0,0,1,10,1,22,0.0
5311,5311,14,5,317,15,1,0,0,1,1,6,10,0.0
5312,5312,2,6,134,15,1,0,0,1,5,2,13,0.0
5313,5313,13,11,165,15,1,0,1,1,3,2,13,0.0
5314,5314,2,5,123,15,1,0,0,1,2,6,13,0.0
5315,5315,0,3,44,15,0,0,1,1,3,0,13,0.0
5316,5316,14,11,324,15,1,0,0,1,1,2,37,0.0
5317,5317,2,0,91,15,1,0,0,3,3,2,37,0.0
5318,5318,14,0,328,5,1,0,0,1,5,0,22,0.0
5319,5319,0,19,312,15,1,1,1,1,3,8,36,1.0
5320,5320,2,0,72,4,1,0,1,1,4,1,2,0.0
5321,5321,14,19,312,15,1,0,1,1,0,6,10,1.0
5322,5322,2,5,317,15,1,0,0,1,3,5,13,0.0
5323,5323,13,5,317,15,1,0,0,3,3,1,13,0.0
5324,5324,5,5,73,5,1,0,0,1,3,2,29,0.0
5325,5325,13,5,123,15,1,0,0,1,2,2,37,0.0
5326,5326,11,5,73,15,1,0,0,1,2,4,13,0.0
5327,5327,0,0,249,4,1,0,0,1,1,0,2,0.0
5328,5328,14,0,72,4,1,0,0,1,3,2,2,0.0
5329,5329,5,11,165,15,1,0,0,1,6,0,37,0.0
5330,5330,2,0,91,4,0,0,1,1,3,1,2,0.0
5331,5331,5,5,73,15,1,0,0,1,1,4,37,0.0
5332,5332,1,6,215,15,1,0,0,1,7,1,13,0.0
5333,5333,5,14,243,15,1,0,0,1,3,2,13,0.0
5334,5334,5,5,123,15,1,0,0,1,1,2,37,0.0
5335,5335,13,0,249,4,1,0,1,1,2,0,2,0.0
5336,5336,13,0,72,4,1,0,1,1,3,2,2,0.0
5337,5337,2,0,72,4,1,0,0,1,4,1,2,0.0
5338,5338,5,11,165,5,1,0,0,1,5,2,22,0.0
5339,5339,13,0,111,4,0,0,1,1,10,1,2,0.0
5340,5340,1,0,249,4,1,0,1,1,2,1,2,0.0
5341,5341,2,2,140,15,1,0,1,1,3,6,13,0.0
5342,5342,2,9,325,5,1,0,0,1,5,8,29,0.0
5343,5343,6,5,73,15,1,0,0,1,2,4,13,0.0
5344,5344,10,0,91,15,1,0,0,1,6,6,37,0.0
5345,5345,2,0,72,4,1,0,1,1,3,2,2,0.0
5346,5346,1,14,192,15,1,0,1,1,13,8,36,0.0
5347,5347,1,14,319,15,1,0,1,1,5,4,40,0.0
5348,5348,15,3,341,15,1,0,1,1,3,7,40,1.0
5349,5349,2,0,72,4,1,0,0,1,2,1,2,0.0
5350,5350,13,6,134,15,1,0,0,1,2,2,37,0.0
5351,5351,2,5,317,15,1,0,0,1,6,4,13,0.0
5352,5352,10,11,165,4,0,0,1,1,1,0,2,0.0
5353,5353,0,3,19,15,1,0,1,1,3,3,13,0.0
5354,5354,2,11,165,15,1,0,1,1,3,4,13,0.0
5355,5355,14,0,72,4,1,0,0,1,3,0,2,0.0
5356,5356,2,0,249,4,1,0,1,1,8,1,2,0.0
5357,5357,5,0,91,4,1,0,1,1,1,0,2,0.0
5358,5358,5,0,72,4,1,0,0,1,2,0,2,0.0
5359,5359,10,11,30,4,1,0,1,1,8,0,2,0.0
5360,5360,13,11,165,15,1,0,0,1,22,4,13,0.0
5361,5361,11,11,219,15,1,0,0,1,3,6,13,0.0
5362,5362,5,10,137,15,1,0,0,1,4,4,40,0.0
5363,5363,5,0,91,15,1,0,0,1,3,0,40,0.0
5364,5364,0,5,233,15,0,0,1,1,0,3,13,0.0
5365,5365,13,5,317,15,1,0,1,1,3,3,13,0.0
5366,5366,2,11,102,15,1,0,0,1,4,4,13,0.0
5367,5367,5,5,233,15,1,0,0,1,20,6,37,0.0
5368,5368,0,5,123,15,1,0,0,1,3,4,13,0.0
5369,5369,14,0,72,15,1,0,0,1,2,1,37,0.0
5370,5370,2,11,78,15,1,0,0,1,7,2,13,0.0
5371,5371,14,6,209,4,0,0,1,1,12,4,2,0.0
5372,5372,5,5,73,15,1,0,0,1,2,4,37,0.0
5373,5373,2,0,111,15,1,0,0,1,5,4,13,0.0
5374,5374,1,5,123,15,1,0,0,1,2,2,13,0.0
5375,5375,11,11,241,15,0,0,1,1,3,2,37,0.0
5376,5376,15,0,309,4,1,0,0,1,1,0,2,0.0
5377,5377,5,5,50,15,1,0,0,3,3,6,40,0.0
5378,5378,13,5,123,15,1,0,0,1,3,4,13,0.0
5379,5379,5,5,61,15,1,0,0,1,2,6,13,0.0
5380,5380,5,5,83,15,1,0,0,1,1,5,13,0.0
5381,5381,5,5,115,15,1,0,0,1,3,4,13,0.0
5382,5382,13,0,249,4,1,0,1,1,2,0,2,0.0
5383,5383,13,11,225,15,1,0,0,1,27,7,13,0.0
5384,5384,5,5,317,15,1,0,0,1,2,6,37,0.0
5385,5385,2,3,44,5,1,0,1,1,5,3,29,1.0
5386,5386,13,0,91,4,0,0,1,1,7,2,2,0.0
5387,5387,11,0,249,4,0,0,1,1,1,0,2,0.0
5388,5388,14,0,72,4,1,0,0,1,3,1,2,0.0
5389,5389,13,3,341,3,1,0,1,1,3,4,28,1.0
5390,5390,13,6,138,4,1,0,1,1,2,0,2,0.0
5391,5391,1,0,91,15,1,0,0,1,3,3,37,0.0
5392,5392,13,0,81,4,0,0,1,1,3,0,2,0.0
5393,5393,3,5,258,15,1,0,0,1,3,4,13,0.0
5394,5394,5,0,72,4,1,0,0,1,1,0,2,0.0
5395,5395,0,3,44,15,1,0,0,1,0,4,13,1.0
5396,5396,13,5,123,15,1,0,0,3,3,6,37,0.0
5397,5397,2,0,91,5,1,0,0,1,2,1,22,0.0
5398,5398,2,5,123,15,1,0,0,1,3,2,37,0.0
5399,5399,13,5,317,15,1,0,0,1,2,4,37,0.0
5400,5400,0,5,58,15,1,0,1,1,3,7,10,0.0
5401,5401,10,5,123,15,1,0,0,1,3,2,13,0.0
5402,5402,2,5,281,15,0,0,0,1,8,4,37,0.0
5403,5403,0,3,44,15,1,0,1,1,3,2,10,1.0
5404,5404,2,6,134,15,1,0,0,1,5,1,13,0.0
5405,5405,2,9,237,5,1,0,1,1,5,8,29,1.0
5406,5406,5,0,72,15,1,0,0,1,1,2,37,0.0
5407,5407,10,5,123,15,1,0,0,1,5,7,36,0.0
5408,5408,13,0,91,5,1,0,1,1,2,2,29,0.0
5409,5409,2,9,237,5,0,0,1,1,2,9,29,0.0
5410,5410,0,3,54,15,1,0,1,1,3,0,13,0.0
5411,5411,13,14,243,15,1,0,0,1,3,5,37,0.0
5412,5412,13,5,333,15,1,0,0,1,3,4,37,0.0
5413,5413,2,5,281,15,1,0,0,3,3,4,37,0.0
5414,5414,5,0,81,15,1,0,0,1,3,1,37,0.0
5415,5415,2,0,91,4,1,0,0,1,3,0,2,0.0
5416,5416,13,5,123,15,1,0,0,1,2,4,37,0.0
5417,5417,1,0,91,5,1,0,0,1,2,2,22,0.0
5418,5418,2,0,304,15,1,0,0,1,1,2,13,0.0
5419,5419,2,9,237,5,1,0,1,1,10,7,29,1.0
5420,5420,15,0,91,4,1,0,0,1,1,2,2,0.0
5421,5421,11,5,58,15,0,0,0,1,3,8,37,0.0
5422,5422,5,5,317,15,1,0,0,1,3,4,13,0.0
5423,5423,2,5,123,15,1,0,0,1,2,3,37,0.0
5424,5424,13,6,190,15,1,0,0,1,2,2,13,0.0
5425,5425,13,0,72,15,1,0,0,1,3,4,36,0.0
5426,5426,5,0,40,4,1,0,1,1,20,3,2,0.0
5427,5427,14,0,72,4,0,0,1,1,3,1,2,0.0
5428,5428,15,0,72,4,0,0,1,1,10,4,2,0.0
5429,5429,11,0,249,4,1,0,1,1,2,1,2,0.0
5430,5430,5,5,58,15,1,0,0,3,3,2,13,0.0
5431,5431,13,5,123,15,1,0,0,1,3,6,13,0.0
5432,5432,1,0,91,4,1,0,1,1,4,0,2,0.0
5433,5433,2,6,138,15,1,0,0,1,5,0,10,0.0
5434,5434,11,0,72,4,1,0,1,1,3,2,2,0.0
5435,5435,2,0,249,4,1,0,0,1,4,2,2,0.0
5436,5436,13,5,281,15,1,0,1,1,3,6,13,0.0
5437,5437,2,0,249,4,1,0,0,1,5,1,2,0.0
5438,5438,14,0,249,4,0,0,1,1,3,1,2,0.0
5439,5439,10,11,102,15,1,0,0,1,6,2,37,0.0
5440,5440,11,0,249,4,1,0,1,1,3,1,2,0.0
5441,5441,2,3,341,15,0,0,1,1,3,6,36,0.0
5442,5442,5,5,123,15,1,0,0,1,5,1,37,0.0
5443,5443,11,5,25,15,1,0,0,1,6,6,37,0.0
5444,5444,2,0,72,4,0,0,1,1,6,0,2,0.0
5445,5445,2,11,30,4,1,0,0,1,5,2,2,0.0
5446,5446,13,5,96,15,0,0,1,1,3,3,13,0.0
5447,5447,13,5,281,15,1,0,1,1,3,4,37,0.0
5448,5448,13,0,91,4,1,0,1,1,2,1,2,0.0
5449,5449,2,11,245,15,1,0,0,1,10,2,13,0.0
5450,5450,5,0,72,15,1,0,0,1,6,1,37,0.0
5451,5451,5,5,123,15,0,0,0,1,3,2,13,0.0
5452,5452,2,11,211,15,1,0,1,1,3,2,37,0.0
5453,5453,1,0,249,4,1,0,1,1,2,1,2,0.0
5454,5454,5,5,58,15,1,0,1,1,3,4,37,0.0
5455,5455,2,6,267,15,1,0,0,1,16,2,13,0.0
5456,5456,13,0,72,15,1,0,0,1,3,3,37,0.0
5457,5457,5,6,134,15,1,0,1,1,10,2,37,0.0
5458,5458,14,0,249,15,1,0,1,1,3,0,37,0.0
5459,5459,0,2,204,15,1,0,0,1,0,4,13,1.0
5460,5460,0,3,341,3,1,0,1,1,3,4,28,1.0
5461,5461,2,11,225,4,1,0,1,1,5,1,2,0.0
5462,5462,6,5,58,15,1,0,0,1,3,2,13,0.0
5463,5463,2,5,296,15,1,0,0,1,6,7,37,0.0
5464,5464,2,0,249,4,1,0,0,1,6,1,2,0.0
5465,5465,0,0,129,4,1,0,0,1,10,2,2,0.0
5466,5466,0,9,237,2,1,0,0,1,3,9,41,0.0
5467,5467,0,5,20,15,1,1,1,1,3,2,13,0.0
5468,5468,1,0,91,15,0,0,0,1,2,0,37,0.0
5469,5469,0,2,140,15,1,0,1,1,3,6,36,0.0
5470,5470,2,3,19,3,1,0,1,1,3,4,28,1.0
5471,5471,5,11,211,4,1,0,0,1,1,1,2,0.0
5472,5472,5,0,91,4,1,0,1,1,1,1,2,0.0
5473,5473,14,0,309,15,1,0,0,1,1,2,13,0.0
5474,5474,13,10,282,15,0,0,0,1,5,0,37,0.0
5475,5475,2,0,89,15,1,0,0,1,2,2,13,0.0
5476,5476,2,5,317,15,1,0,0,1,8,4,13,0.0
5477,5477,6,10,282,15,1,0,0,1,5,2,37,0.0
5478,5478,13,5,58,15,1,0,0,1,5,6,36,0.0
