0,1,2,3,4,5,6,7,8,9,10,11,12,13
3305,13412,2,9,237,5,1,0,1,1,2,415100,29,1
2617,11174,5,0,72,4,1,0,1,1,1,10,2,0
12346,7782,0,9,237,5,1,0,1,1,5,10,29,1
2618,6853,2,14,243,15,1,0,0,1,0,100,37,0
4588,9895,2,3,44,5,1,0,1,1,5,1000,29,1
2619,1901,11,5,175,15,1,0,0,1,2,100,37,0
3454,8096,2,3,44,15,1,0,1,1,3,102,40,1
2620,612,10,5,123,4,1,0,1,1,2,30,2,0
5526,2513,0,2,224,15,1,0,1,1,0,286,13,1
2622,11270,14,0,249,4,1,0,1,1,1,10,2,0
4966,6495,0,19,80,15,1,0,1,1,3,5000,40,1
2623,12915,2,0,72,15,1,0,1,1,0,10,37,0
5020,6877,1,3,341,5,1,0,1,1,5,320,29,1
2624,13219,2,5,123,15,0,0,0,1,13,500,37,0
1011,12243,2,9,237,5,1,0,1,1,2,20,29,1
2626,2205,11,11,78,4,1,0,1,1,2,10,2,0
4881,7522,1,3,54,5,1,0,1,1,2,800,29,1
2628,6669,15,5,317,15,1,0,0,3,0,100,13,0
11688,10184,0,0,91,15,1,0,0,1,0,3000,13,1
2629,10171,5,5,83,15,1,0,1,1,0,5000,36,0
5736,4971,0,3,44,5,1,0,1,3,6,11000,29,1
2630,8221,13,5,317,15,1,0,1,1,0,4000,13,0
5017,4844,0,3,44,15,1,0,1,1,3,5000,36,1
2631,1016,10,5,123,15,1,0,0,1,3,500,13,0
12884,657,2,3,205,3,1,0,1,1,0,0,28,1
2632,8574,1,3,44,15,1,0,1,1,0,200,37,0
8167,11067,2,9,237,15,1,0,1,1,3,15550,36,1
2633,11255,14,5,123,15,0,0,0,1,3,10,37,0
6458,13204,6,3,44,5,1,0,1,1,2,2100,29,1
2634,2506,2,0,72,4,1,0,1,1,2,10,2,0
6979,476,2,3,341,5,1,0,0,1,5,10,29,1
2635,8826,5,0,249,4,1,0,1,1,3,20,2,0
9947,13526,2,9,237,5,1,0,0,1,5,10,29,1
2636,6650,0,5,58,15,1,0,0,1,0,100,13,0
5059,10516,2,9,237,5,1,0,1,1,3,51000,29,1
2637,4304,14,0,249,4,1,0,1,1,1,15,2,0
9069,5636,0,19,312,15,1,0,1,3,3,10000,13,1
2638,382,14,0,72,4,0,0,0,1,2,20,2,0
1339,4677,2,9,237,5,1,0,1,1,10,10,29,1
2639,11401,5,5,123,15,0,0,0,1,3,300,13,0
1368,13144,2,9,237,5,1,0,1,1,5,10,29,1
2640,8835,2,5,317,15,1,0,0,1,2,500,13,0
9444,3340,0,3,44,15,1,0,1,1,0,100,13,1
2641,8927,2,5,317,15,1,0,0,3,0,135,36,0
3016,8627,5,3,341,15,1,0,1,1,0,1000,13,1
2642,12247,13,5,20,15,1,0,0,1,8,500,13,0
13363,1866,0,3,44,15,1,0,1,1,3,100,13,1
2643,8569,0,5,58,15,1,0,1,1,4,2000,13,0
14073,1449,10,19,188,15,1,0,1,1,0,2000,13,1
2644,8817,10,0,91,15,1,0,0,1,10,500,13,0
8504,2407,0,19,312,15,1,0,1,1,0,2010,40,1
2645,5220,5,0,91,4,1,0,1,1,6,50,2,0
8075,11139,2,9,237,5,1,0,1,1,2,4841,29,1
2646,6846,5,5,20,15,1,0,1,1,0,1560,13,0
3686,13179,0,3,44,5,1,0,1,1,3,17001,29,1
2647,653,11,0,249,4,1,0,0,1,2,10,2,0
7261,11965,0,9,325,15,1,0,1,1,0,1080,13,1
2648,9273,1,0,249,4,1,0,1,1,12,20,2,0
607,4760,2,3,44,5,1,0,1,1,10,40100,29,1
2649,952,13,10,110,4,1,0,1,1,4,60,2,0
13028,2656,2,3,44,5,1,0,1,1,3,4300,29,1
2650,1677,2,5,123,15,0,0,0,1,3,500,13,0
9928,8962,0,3,44,5,1,0,1,1,10,100000,29,1
2651,407,2,0,43,15,0,0,0,1,3,50,13,0
9890,3283,2,9,237,5,1,0,1,1,5,690507,29,1
2652,3194,11,10,110,4,1,0,1,1,2,30,2,0
7704,1439,10,9,237,5,1,0,0,1,1,10000,29,1
2653,3291,2,11,245,15,1,0,0,1,10,10,13,0
7635,6643,0,3,341,3,1,0,1,1,3,0,28,1
2655,3478,5,0,91,15,1,0,0,1,3,100,13,0
281,3355,2,9,237,5,0,0,1,1,10,50101,29,1
2656,8539,5,0,91,15,1,0,0,1,2,10,37,0
4443,4018,0,3,44,15,1,0,1,3,0,30000,40,1
2657,9377,6,5,58,15,1,0,0,1,8,3000,13,0
573,784,1,19,80,3,1,0,1,1,3,0,45,1
2658,13531,11,0,304,4,1,0,1,1,1,10,2,0
11920,1331,2,9,237,5,1,0,1,1,5,1035,29,1
2659,13329,5,5,58,15,1,0,1,1,3,1000,36,0
1694,3659,2,9,237,5,1,0,1,1,2,10,29,1
2660,3887,10,0,309,15,1,0,1,1,0,50,37,0
1683,5353,2,9,237,5,1,0,1,1,10,35001,29,1
2661,3155,5,0,249,4,1,0,1,1,2,10,2,0
9435,8665,15,11,263,15,1,0,0,3,0,500,36,1
2662,9988,5,5,20,15,1,0,0,1,3,100,13,0
13380,5760,2,9,197,5,1,0,0,1,2,100001,29,1
2663,5650,5,6,138,15,0,0,0,1,3,50,37,0
7301,12937,14,3,98,15,1,0,1,1,0,20,13,1
2664,267,2,11,211,4,1,0,0,1,2,20,2,0
7054,10648,1,2,257,15,1,0,1,1,0,100,13,1
2665,3493,13,5,317,15,1,0,0,1,5,300,37,0
13769,5254,5,3,341,5,0,0,1,1,7,48100,29,1
2666,6794,13,0,249,4,0,0,1,1,3,14,2,0
13168,7790,2,3,341,15,1,0,1,1,0,500,13,1
2667,7398,1,0,249,4,1,0,1,1,3,10,2,0
4874,3830,2,9,237,5,1,0,1,1,2,10300,29,1
2668,3584,2,0,72,4,1,0,0,1,3,12,2,0
751,14503,0,3,44,15,1,0,1,1,0,500,13,1
2669,12543,6,5,58,15,1,0,0,1,2,100,13,0
10292,3806,0,8,141,15,1,0,1,1,3,200,13,1
2670,8890,11,10,306,15,0,0,0,1,3,10,37,0
6244,13732,0,9,237,5,0,0,1,1,6,120000,29,1
2672,12762,1,5,269,15,1,0,0,1,2,50,37,0
10816,6968,2,9,237,5,1,0,1,1,5,21205,29,1
2673,12442,11,10,110,4,0,0,1,1,2,10,2,0
7996,10609,0,3,44,15,1,0,0,1,0,2000,13,1
2674,6493,11,5,50,15,1,0,0,1,10,600,37,0
3373,12475,2,9,237,5,0,0,1,1,3,150100,29,1
2675,4628,6,0,72,15,1,0,0,1,3,268,37,0
7797,2929,2,9,237,5,1,0,1,1,3,100100,29,1
2676,2385,14,5,175,15,1,0,0,1,1,660,37,0
3475,5855,2,9,237,5,1,0,1,1,3,4200,29,1
2677,9032,13,5,123,15,1,0,0,1,3,1000,37,0
4657,9116,0,0,91,15,1,0,0,3,3,500,36,1
2678,8608,5,0,91,4,1,0,1,1,1,10,2,0
1208,5827,0,3,44,5,1,0,1,1,5,1000,29,1
2679,11750,14,0,72,4,1,0,1,1,2,28,2,0
7068,2329,5,5,55,15,1,0,1,1,0,13800,36,1
2680,826,1,14,243,15,1,0,0,1,1,100,37,0
3714,7116,2,3,98,5,1,0,1,1,10,29634,29,1
2681,13710,5,0,91,4,1,0,1,1,2,10,2,0
13371,11317,0,3,44,5,1,0,1,1,10,50200,29,1
2682,3363,5,5,269,15,1,0,0,1,3,500,13,0
3155,10583,2,3,44,5,1,0,1,1,10,10,29,1
2683,8963,2,0,129,4,1,0,0,1,3,50,2,0
4966,6495,0,19,80,15,1,0,1,1,3,5000,40,1
2684,13905,5,5,123,15,1,0,0,1,3,500,37,0
3706,3176,0,19,312,15,1,0,1,1,3,50000,40,1
2685,7949,2,5,281,15,0,0,1,1,0,100,37,0
3454,8096,2,3,44,15,1,0,1,1,3,102,40,1
2686,8697,2,0,72,4,1,0,0,1,3,20,2,0
4226,3222,2,3,44,5,1,0,1,1,10,5000,29,1
2687,3873,5,11,211,15,1,0,0,1,4,100,37,0
12191,7731,0,3,205,5,1,0,1,1,10,66970,29,1
2688,2533,11,5,317,15,1,0,0,1,3,100,37,0
2625,6840,1,3,44,5,1,0,1,1,10,1000,29,1
2689,386,13,0,72,15,1,0,0,1,2,500,13,0
689,6157,11,9,197,5,1,0,0,1,5,434,29,1
2690,12710,2,5,317,15,0,0,1,1,3,1000,13,0
1010,65,10,3,44,5,1,0,1,1,38,245,29,1
2691,2722,0,8,120,15,1,0,1,1,0,2000,13,0
11714,14341,5,11,165,15,1,0,1,3,0,50,13,1
2692,3642,6,0,72,4,1,0,1,1,1,15,2,0
10970,5038,0,8,298,15,1,0,1,1,0,500,36,1
2693,12235,2,0,91,15,1,0,0,1,2,30,13,0
11624,9285,5,2,198,3,1,0,1,1,0,0,28,1
2694,3719,14,0,72,4,1,0,1,1,2,20,2,0
6688,11742,2,3,98,5,1,0,1,1,10,10,29,1
2695,12409,13,0,72,4,1,0,1,1,2,100,2,0
7401,9303,0,3,44,15,1,0,1,1,0,1900,36,1
2697,5497,13,0,111,15,1,0,0,1,3,200,13,0
821,3084,2,9,237,5,1,0,1,1,5,240000,29,1
2698,7094,5,5,281,15,1,0,1,1,0,5,37,0
14187,14218,0,9,95,5,1,0,1,1,3,100100,29,1
2699,6761,13,0,91,15,1,0,0,1,2,100,37,0
816,6929,2,9,237,5,1,0,1,1,2,7260,29,1
2701,2103,13,5,123,15,1,0,0,1,3,500,36,0
8492,5769,2,9,95,15,1,0,1,1,0,1000,40,1
2702,13437,10,11,39,15,1,0,0,1,20,1000,13,0
4645,1220,1,0,91,15,1,0,1,1,0,63300,36,1
2703,11428,1,0,309,15,1,0,1,1,2,20,37,0
2583,5243,2,9,237,5,1,0,1,1,5,90001,29,1
2704,12231,2,5,25,15,1,0,0,1,13,100,37,0
6573,2547,2,9,237,5,1,0,1,1,2,150100,29,1
2705,3148,13,11,136,15,1,0,0,3,0,10,13,0
4783,9859,0,3,44,5,1,0,1,1,10,5000,29,1
2706,492,15,5,317,15,1,0,0,1,3,20,13,0
3714,7116,2,3,98,5,1,0,1,1,10,29634,29,1
2707,483,0,5,281,15,1,0,0,1,0,1000,13,0
4739,11458,2,9,237,5,0,0,1,1,3,150100,29,1
2708,14029,5,0,309,15,0,0,1,1,0,50,36,0
5389,8583,13,3,341,3,1,0,1,1,0,0,28,1
2709,11378,10,0,89,4,1,0,1,1,2,10,2,0
3137,5508,0,9,237,15,1,0,1,1,0,1000,13,1
2710,12561,5,5,123,15,1,0,0,1,2,280,13,0
7419,2706,14,2,140,3,0,0,1,1,0,0,28,1
2711,336,5,5,73,5,1,0,0,1,3,165,29,0
7367,6698,2,3,19,15,1,0,1,1,0,200,36,1
2713,3361,13,11,165,15,1,0,0,1,1,30,37,0
14599,3591,13,5,58,15,1,0,1,1,0,1275,36,1
2714,5441,11,6,138,15,1,0,0,1,0,30,13,0
82,14843,0,3,205,15,1,0,1,1,3,50,13,1
2715,1868,2,5,67,15,1,0,0,1,10,2000,13,0
2010,3826,5,3,44,15,1,0,1,1,0,100,13,1
2716,13821,11,5,258,15,1,0,0,1,3,500,37,0
12351,2632,0,3,44,15,1,0,1,1,3,180000,10,1
2717,7438,5,5,58,15,1,0,1,3,0,500,13,0
3475,5855,2,9,237,5,1,0,1,1,3,4200,29,1
2718,8800,13,0,72,4,1,0,1,1,2,100,2,0
1683,5353,2,9,237,5,1,0,1,1,10,35001,29,1
2719,4293,2,5,269,15,1,0,0,1,2,50,37,0
7941,2486,2,3,341,5,1,0,1,1,10,30100,29,1
2720,7089,5,11,39,4,1,0,0,1,3,10,2,0
7885,7303,15,9,95,15,1,0,1,1,0,2000,40,1
2721,10675,5,0,72,4,1,0,0,1,1,10,2,0
5813,4250,0,5,258,3,1,0,1,1,3,0,28,1
2722,9871,5,0,129,4,1,0,0,1,2,20,2,0
9646,12140,2,9,237,5,1,0,1,1,3,21600,29,1
2723,11665,2,0,91,4,1,0,0,1,1,10,2,0
2807,6104,5,9,237,15,1,0,1,1,0,200000,40,1
2724,5824,5,5,258,15,1,0,0,1,3,200,37,0
6677,279,0,3,44,5,1,0,1,1,10,2011,29,1
2725,6520,2,0,337,4,1,0,1,3,1,10,2,0
572,6930,2,9,237,5,0,0,1,1,3,150100,29,1
2726,2782,2,0,91,15,1,0,0,1,3,500,13,0
4956,7413,5,9,237,5,1,0,1,1,0,10000,29,1
2727,1848,11,5,317,15,1,0,0,1,20,500,37,0
563,3657,2,9,95,5,1,0,0,1,3,21500,29,1
2728,785,2,5,123,15,1,0,0,1,13,100,13,0
1383,4641,5,3,341,15,1,0,0,1,3,200,13,1
2729,1197,13,5,123,15,1,0,0,1,3,500,13,0
9393,3216,13,3,98,15,1,0,1,3,0,100,13,1
2730,10835,14,5,123,15,0,0,0,1,3,30,13,0
12915,6289,0,9,197,15,1,0,1,1,3,3000,36,1
2731,6926,1,11,211,4,1,0,1,1,4,50,2,0
7752,11988,0,3,44,5,1,0,1,1,5,557660,29,1
2732,11244,6,0,249,4,1,0,1,1,1,15,2,0
8097,7054,2,8,298,15,1,0,1,1,0,500,40,1
2733,7970,2,9,237,5,1,0,1,1,2,100,29,0
4657,9116,0,0,91,15,1,0,0,3,3,500,36,1
2734,13560,2,5,233,15,0,0,1,1,3,50,37,0
1717,14441,14,0,91,15,1,0,1,1,0,1000,37,1
2735,13306,2,6,134,15,1,0,0,1,2,30,37,0
7713,6458,0,9,237,15,1,0,1,1,0,112000,36,1
2736,5016,2,5,123,15,1,0,0,1,3,500,13,0
8462,11030,0,3,341,15,1,0,1,1,0,50,10,1
2737,13967,13,0,249,4,1,0,1,1,4,20,2,0
5017,4844,0,3,44,15,1,0,1,1,3,5000,36,1
2738,8267,13,5,55,15,1,0,1,1,4,500,36,0
11605,11380,5,3,44,5,1,0,1,1,17,328,29,1
2739,8523,2,10,110,5,1,0,0,1,5,30,22,0
1761,1301,2,9,237,15,1,0,1,1,0,1000,36,1
2740,14236,2,5,20,15,1,0,0,1,0,101,13,0
1717,14441,14,0,91,15,1,0,1,1,0,1000,37,1
2741,6292,0,0,249,4,1,0,1,1,2,14,2,0
1933,7920,2,9,128,15,1,0,1,1,3,100,40,1
2742,3610,13,5,175,15,1,0,0,1,2,15,37,0
8803,7250,2,9,237,5,1,0,1,1,2,150100,29,1
2743,2416,2,0,72,4,1,0,0,1,2,10,2,0
7483,7358,0,3,44,3,1,0,1,1,3,0,28,1
2744,6222,1,5,317,15,1,0,0,1,2,500,13,0
10569,8360,2,9,237,5,1,0,1,1,3,1968,29,1
2745,6161,13,5,58,15,1,0,0,1,0,20,37,0
4917,12698,0,9,128,5,1,0,1,1,13,183,29,1
2746,2495,13,5,123,15,1,0,0,1,1,500,36,0
1275,3432,2,3,44,5,1,0,1,1,5,16005,29,1
2747,12324,11,6,134,15,1,0,0,1,2,100,13,0
13800,14351,0,9,237,15,1,0,1,1,3,13000,36,1
2748,5152,2,11,136,15,1,0,0,1,3,20,37,0
14217,4820,2,9,237,5,1,0,1,1,2,20000,29,1
2749,4600,2,0,89,4,1,0,1,1,1,10,2,0
7047,586,2,9,305,3,1,0,1,1,0,0,28,1
2750,12464,2,11,165,15,1,0,0,1,2,100,13,0
3806,8798,1,19,312,15,1,0,1,1,0,10000,13,1
2751,13446,10,5,317,15,1,0,0,1,6,100,36,0
5389,8583,13,3,341,3,1,0,1,1,0,0,28,1
2752,3956,13,5,123,15,1,0,0,1,2,1000,13,0
5793,8156,0,19,104,3,1,0,1,1,3,0,28,1
2753,2888,0,5,58,15,1,0,0,1,0,10,37,0
7996,10609,0,3,44,15,1,0,0,1,0,2000,13,1
2754,9838,6,5,123,15,1,0,0,1,6,1000,13,0
3892,1704,2,9,237,5,1,0,1,1,2,10,29,1
2756,6655,2,9,237,5,1,0,1,1,6,10,29,0
1683,5353,2,9,237,5,1,0,1,1,10,35001,29,1
2757,7715,2,0,40,4,0,0,1,1,3,30,2,0
10971,1239,0,5,258,3,1,0,1,1,4,0,45,1
2758,10832,5,11,85,15,1,0,0,1,5,1000,13,0
7129,1440,13,3,44,5,1,0,1,1,4,1750,29,1
2759,12479,5,0,309,4,1,0,0,1,2,16,2,0
1929,5958,0,3,44,15,1,0,0,1,0,4200,13,1
2761,3931,5,0,72,15,1,0,0,3,0,300,37,0
3378,11419,2,3,44,5,1,0,1,1,10,700000,29,1
2762,3293,6,0,81,4,1,0,1,1,1,10,2,0
8441,1270,2,3,341,3,1,0,1,1,0,0,28,1
2763,793,5,0,309,4,1,0,1,1,1,10,2,0
5793,8156,0,19,104,3,1,0,1,1,3,0,28,1
2765,2294,1,6,69,15,1,0,0,1,6,100,13,0
14002,10574,14,3,247,15,1,0,1,1,0,500,13,1
2766,11420,14,0,72,4,1,0,0,1,2,10,2,0
10971,1239,0,5,258,3,1,0,1,1,4,0,45,1
2767,14408,5,5,123,15,1,0,0,3,0,500,13,0
7996,10609,0,3,44,15,1,0,0,1,0,2000,13,1
2768,1367,2,0,72,4,0,0,0,1,10,100,2,0
4475,1509,0,3,44,15,1,0,0,1,0,1000,13,1
2769,5145,13,5,317,15,1,0,0,1,4,10,37,0
5504,13838,2,9,237,5,1,0,1,1,5,10,29,1
2771,10765,2,0,249,15,1,0,0,1,1,50,37,0
5504,13838,2,9,237,5,1,0,1,1,5,10,29,1
2772,7003,14,0,72,4,1,0,1,1,2,30,2,0
4949,14382,10,3,44,15,0,0,1,1,0,200,13,1
2773,331,5,0,249,4,0,0,1,1,3,10,2,0
3644,14558,1,3,44,3,1,0,1,1,0,0,28,1
2774,3253,1,11,245,15,1,0,1,1,0,100,36,0
9922,8368,0,2,57,15,1,0,0,1,3,30000,40,1
2775,888,2,0,91,15,0,0,0,1,10,30,37,0
10108,13543,1,3,44,5,1,0,1,1,3,10,22,1
2776,3241,6,0,249,4,1,0,1,1,1,20,2,0
453,5791,0,19,312,15,1,0,0,1,0,10000,13,1
2777,1703,1,0,121,4,1,0,1,1,2,13,2,0
12445,8827,2,3,44,5,1,0,1,1,5,300000,29,1
2778,13384,5,0,91,4,1,0,0,1,3,10,2,0
9149,7353,1,2,159,15,1,0,0,3,0,5000,13,1
2779,11194,11,0,129,15,0,1,0,1,0,30,13,0
3160,12608,0,9,95,5,0,0,1,1,3,100100,29,1
2780,4685,2,11,165,15,1,0,0,1,3,100,13,0
3095,3796,0,3,244,15,1,0,0,1,3,2000,13,1
2781,14855,2,11,136,15,0,0,0,1,3,50,37,0
7106,11540,2,3,44,5,1,0,1,1,30,77700,29,1
2782,5117,5,5,175,5,1,0,0,1,6,50,22,0
3723,12790,5,3,44,5,1,0,1,1,10,29750,29,1
2783,11147,14,0,129,15,1,0,0,1,2,20,37,0
11801,6219,2,9,95,5,1,0,0,1,1,50000,29,1
2784,272,5,0,309,4,1,0,1,1,1,10,2,0
5348,4786,15,3,341,15,1,0,1,1,0,3000,40,1
2785,13509,1,0,249,4,1,0,1,1,4,50,2,0
8384,3640,2,9,237,5,1,0,1,1,2,10,29,1
2786,10178,2,5,123,15,1,0,0,1,5,100,37,0
11665,7233,0,9,325,15,1,0,1,1,0,1000,13,1
2787,493,5,0,91,4,1,0,1,1,1,10,2,0
10694,14166,0,19,312,15,1,0,0,4,5,3000,13,1
2788,6973,5,5,317,15,1,0,0,1,2,200,13,0
10153,3180,2,3,44,5,1,0,1,1,10,6862,29,1
2789,3390,2,5,317,15,1,0,1,1,0,500,13,0
14061,12162,2,3,44,5,1,0,0,1,5,25510,29,1
2790,6563,13,11,211,4,0,0,1,1,4,30,2,0
12172,6264,2,9,237,5,1,0,1,1,19,105,29,1
2791,3745,14,0,72,4,1,0,0,1,3,20,2,0
7791,5937,2,3,44,5,1,0,1,1,5,10,29,1
2792,13434,11,0,249,4,1,0,1,1,1,20,2,0
13033,10789,12,9,237,5,1,0,1,1,20,10000,29,1
2794,4466,1,11,165,15,1,0,1,1,0,100,37,0
14814,10985,0,3,44,15,1,0,1,1,0,10000,36,1
2795,4318,15,5,96,15,1,0,0,1,2,50,13,0
598,4469,2,9,237,5,1,0,1,1,2,100100,29,1
2796,14316,6,0,40,4,0,0,1,1,8,50,2,0
8775,1655,5,9,237,5,1,0,0,3,2,61000,29,1
2797,10948,15,11,30,4,1,0,1,1,2,10,2,0
5732,10245,2,9,237,5,1,0,1,1,11,200,29,1
2798,7539,14,5,20,15,1,0,1,1,0,10,37,0
7447,9022,2,9,237,5,1,0,1,1,5,717437,29,1
2799,7898,5,0,72,4,1,0,0,1,1,12,2,0
7854,11188,0,9,237,5,1,0,1,1,5,1499,29,1
2800,4941,2,5,317,15,1,0,0,1,2,500,13,0
4066,5004,2,3,341,15,1,0,1,1,0,1000,36,1
2801,9761,10,0,91,4,1,0,1,1,5,10,2,0
11841,14015,2,3,44,5,1,0,0,1,5,4280,29,1
2803,10709,2,6,138,5,1,0,0,1,2,50,22,0
619,10165,2,3,341,15,1,0,0,1,3,1000,36,1
2804,11405,10,0,249,4,1,0,1,1,1,30,2,0
6687,11840,0,3,19,15,1,0,1,1,0,800,13,1
2805,12012,2,5,123,15,1,0,0,1,2,20,13,0
1090,8625,2,3,341,15,1,0,1,1,0,1000,10,1
2806,6340,2,3,341,15,1,0,1,1,0,10000,42,0
4842,5068,2,9,237,5,1,0,1,1,5,2000,29,1
2808,13974,2,11,102,15,1,0,0,1,11,500,37,0
14286,4071,2,3,341,5,1,0,0,1,1,2000,29,1
2809,8282,2,6,190,4,1,0,0,1,2,10,2,0
13078,13440,2,9,237,15,1,0,0,1,10,1000,36,1
2810,14515,11,6,138,15,0,0,0,1,0,30,37,0
8709,11766,0,3,44,15,1,0,1,1,0,2000,13,1
2811,2897,11,0,91,4,1,0,0,1,1,10,2,0
4739,11458,2,9,237,5,0,0,1,1,3,150100,29,1
2812,8463,11,5,258,5,2,0,0,1,5,10,22,0
2965,9387,2,9,237,5,1,0,1,1,2,100100,29,1
2813,7490,15,5,123,15,1,0,0,1,2,500,37,0
12812,5776,2,9,237,5,1,0,1,1,2,200,29,1
2814,2821,11,0,91,4,1,0,1,1,3,10,2,0
5174,4521,2,3,44,5,1,0,1,1,3,2000,29,1
2815,1937,5,5,123,15,1,0,0,1,13,500,13,0
5470,6125,2,3,19,3,1,0,1,1,0,0,28,1
2816,12545,5,0,249,4,1,0,0,1,3,10,2,0
1330,8142,2,9,237,5,1,0,1,1,2,1000000,29,1
2817,1497,10,11,102,15,1,0,0,1,3,133,37,0
13564,8067,0,3,341,3,1,0,1,1,3,0,28,1
2819,12323,13,5,233,15,1,0,0,1,15,500,37,0
5174,4521,2,3,44,5,1,0,1,1,3,2000,29,1
2820,3926,2,10,70,15,1,0,0,1,1,10,36,0
8504,2407,0,19,312,15,1,0,1,1,0,2010,40,1
2821,5409,2,0,72,4,1,0,0,1,2,25,2,0
7301,12937,14,3,98,15,1,0,1,1,0,20,13,1
2822,2311,5,5,317,15,1,0,0,1,3,500,36,0
12799,4955,0,3,205,15,1,0,1,1,0,40,39,1
2823,13506,13,0,91,15,1,0,1,1,0,1100,13,0
3460,4164,0,3,205,10,1,0,0,4,0,0,50,1
2824,5053,2,0,72,4,0,0,1,1,5,10,2,0
14061,12162,2,3,44,5,1,0,0,1,5,25510,29,1
2825,1568,5,11,39,4,1,0,1,1,1,10,2,0
2625,6840,1,3,44,5,1,0,1,1,10,1000,29,1
2826,5061,11,6,134,15,1,0,0,1,10,500,37,0
10400,8248,2,9,237,5,1,0,1,1,5,139805,29,1
2827,2199,11,5,123,15,1,0,0,1,1,80,37,0
6814,1041,2,9,237,5,1,0,1,1,5,886600,29,1
2828,8743,13,0,43,15,1,0,0,1,2,10,13,0
4200,13377,2,9,95,5,1,0,1,1,3,50100,29,1
2829,7748,5,6,138,15,1,0,0,1,0,1000,13,0
4021,8874,0,3,44,15,1,0,1,3,3,1000,36,1
2830,12222,5,11,136,15,1,0,0,1,4,500,37,0
13347,2400,10,3,44,5,1,0,1,1,10,0,29,1
2831,13767,13,6,134,15,1,0,0,1,4,500,13,0
4111,335,2,9,237,5,1,0,1,1,2,230100,29,1
2832,124,15,0,91,4,1,0,1,1,2,10,2,0
4200,13377,2,9,95,5,1,0,1,1,3,50100,29,1
2833,7121,11,5,83,15,1,0,0,1,28,1600,37,0
8171,3096,2,8,298,15,1,0,1,1,0,1500,36,1
2834,11700,14,0,43,15,1,0,0,1,2,50,37,0
10149,10944,2,9,237,5,1,0,1,1,2,22100,29,1
2835,12723,13,11,85,15,1,0,0,1,4,500,13,0
12799,4955,0,3,205,15,1,0,1,1,0,40,39,1
2836,13576,13,5,281,15,1,0,0,1,10,200,37,0
14002,10574,14,3,247,15,1,0,1,1,0,500,13,1
2838,4303,10,0,91,4,1,0,1,1,5,10,2,0
5169,3833,2,9,95,15,1,0,1,1,0,1000,13,1
2839,5612,14,10,110,4,1,0,1,1,1,12,2,0
2802,839,2,9,237,5,1,0,1,1,3,200000,29,1
2840,7792,11,0,309,15,1,0,0,1,2,200,13,0
14175,9009,13,3,44,5,1,0,1,1,38,1250,29,1
2841,5936,10,11,30,15,1,0,0,1,9,500,37,0
1219,6912,0,9,237,5,1,0,1,1,2,100,29,1
2842,7198,10,14,124,4,1,0,0,1,2,10,2,0
14,639,2,9,237,5,1,0,1,1,5,310,29,1
2843,7665,13,0,72,4,1,0,1,1,3,10,2,0
7142,14796,2,9,237,5,1,0,1,1,6,10005,29,1
2844,629,11,5,25,15,1,0,0,1,2,50,13,0
5020,6877,1,3,341,5,1,0,1,1,5,320,29,1
2846,12597,5,5,317,15,1,0,0,1,3,50,13,0
9409,1674,0,3,44,15,1,0,1,3,3,5000,13,1
2847,6514,13,11,199,4,1,0,1,1,4,10,2,0
3454,8096,2,3,44,15,1,0,1,1,3,102,40,1
2848,4648,10,0,309,4,1,0,1,1,3,20,2,0
911,5120,2,9,237,5,1,0,1,1,2,205,29,1
2849,12383,13,11,136,15,1,0,0,1,2,50,13,0
1090,8625,2,3,341,15,1,0,1,1,0,1000,10,1
2850,8301,10,0,230,15,5,0,1,1,0,3000,36,0
9967,4545,2,9,237,5,0,0,1,1,5,150100,29,1
2851,8753,13,6,215,15,1,0,0,1,10,30,37,0
10662,2712,2,3,341,15,1,0,1,1,0,200,13,1
2852,10850,13,5,317,15,0,0,0,1,2,10,37,0
14375,3282,2,9,237,5,1,0,1,1,2,11206,29,1
2853,2724,0,15,135,15,1,0,1,1,0,2000,36,0
4755,10528,0,3,44,5,1,0,1,1,5,25000,29,1
2854,8651,5,11,30,4,1,0,0,1,1,10,2,0
2182,549,2,3,341,15,1,0,1,1,0,1000,40,1
2855,6730,2,0,43,15,1,0,0,1,13,10,37,0
5635,2212,0,9,237,5,1,0,1,1,14,10,29,1
2856,2085,14,0,121,4,1,0,1,1,1,30,2,0
10396,5339,2,9,237,5,1,0,1,1,5,6200,29,1
2857,7767,11,5,317,15,1,0,0,1,2,2000,13,0
3626,2401,2,3,44,5,1,0,1,1,2,300000,29,1
2858,12894,13,0,40,4,0,0,1,1,5,15,2,0
6755,3014,2,3,341,5,1,0,0,1,5,70100,29,1
2859,10191,1,0,72,4,1,0,1,1,2,10,2,0
3460,4164,0,3,205,10,1,0,0,4,0,0,50,1
2860,2875,2,5,123,15,1,0,0,1,3,200,13,0
4511,752,2,9,237,5,1,0,1,1,3,80000,29,1
2861,11845,13,5,281,15,0,0,1,1,0,500,37,0
13977,7947,2,9,237,5,1,0,1,1,5,10205,29,1
2862,5802,14,0,249,4,1,0,1,1,2,10,2,0
572,6930,2,9,237,5,0,0,1,1,3,150100,29,1
2863,12971,11,0,91,4,1,0,0,1,1,12,2,0
10292,3806,0,8,141,15,1,0,1,1,3,200,13,1
2864,8922,14,0,111,4,1,0,0,1,4,20,2,0
8753,8772,0,3,44,15,1,1,1,1,3,5007,36,1
